source,headline,pubdate,headline_length,Date,Open,High,Low,Close,Volume,is_trading_day,sentiment,sentiment_confidence
NVIDIA Newsroom,NVIDIA Announces New Switches Optimized for Trillion-Parameter GPU Computing and AI Infrastructure - NVIDIA Newsroom,2024-03-18,116,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8365267515182495
NVIDIA Blog,Climate Pioneers: 3 Startups Harnessing NVIDIA’s AI and Earth-2 Platforms - NVIDIA Blog,2024-03-19,87,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,neutral,0.803950309753418
NVIDIA,NVIDIA Digital Human Technologies Bring AI Game Characters To Life - NVIDIA,2024-03-19,75,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,neutral,0.8609546422958374
NVIDIA Blog,Johnson & Johnson MedTech Works With NVIDIA to Broaden AI’s Reach in Surgery - NVIDIA Blog,2024-03-18,90,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.8878307938575745
NVIDIA Blog,Staying in Sync: NVIDIA Combines Digital Twins With Real-Time AI for Industrial Automation - NVIDIA Blog,2024-03-18,104,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8549445271492004
NVIDIA Blog,NVIDIA BioNeMo Expands Computer-Aided Drug Discovery With New Foundation Models - NVIDIA Blog,2024-03-18,93,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.5337392687797546
NVIDIA Newsroom,NVIDIA Launches Cloud Quantum-Computer Simulation Microservices - NVIDIA Newsroom,2024-03-18,81,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.9315109252929688
NVIDIA Blog,Generative AI Developers Harness NVIDIA Technologies to Transform In-Vehicle Experiences - NVIDIA Blog,2024-03-18,102,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8037524223327637
NVIDIA Blog,"‘We Created a Processor for the Generative AI Era,’ NVIDIA CEO Says - NVIDIA Blog",2024-03-18,81,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8150689601898193
NVIDIA Blog,"From Atoms to Supercomputers: NVIDIA, Partners Scale Quantum Computing - NVIDIA Blog",2024-03-18,84,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.9290429949760437
NVIDIA Blog,NVIDIA Isaac Taps Generative AI for Manufacturing and Logistics Applications - NVIDIA Blog,2024-03-18,90,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8773873448371887
NVIDIA Blog,NVIDIA GTC 2024: A Glimpse Into the Future of AI With Jensen Huang - NVIDIA Blog,2024-03-14,80,2024-03-14,89.53133294615684,90.59978816413152,86.55584575722656,87.89916229248047,602318000.0,True,neutral,0.8574787974357605
Microsoft Azure,Microsoft and NVIDIA partnership continues to deliver on the promise of AI - Microsoft Azure,2024-03-18,92,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.942999005317688
NVIDIA Blog,NVIDIA Unveils Digital Blueprint for Building Next-Gen Data Centers - NVIDIA Blog,2024-03-18,81,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.6129672527313232
NVIDIA Blog,AI’s New Frontier: From Daydreams to Digital Deeds - NVIDIA Blog,2024-03-21,64,2024-03-21,92.25293104894116,92.60075314567852,90.35889320815411,91.38836669921876,480372000.0,True,neutral,0.9284339547157288
Accenture,Accenture Teams with NVIDIA to Showcase AI-Powered Immersive Client Experiences for Defender - Accenture,2024-03-18,104,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.8863458037376404
NVIDIA Blog,Secure by Design: NVIDIA AIOps Partner Ecosystem Blends AI for Businesses - NVIDIA Blog,2024-03-19,87,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,neutral,0.7207050323486328
NVIDIA Newsroom,NVIDIA Powers Japan’s ABCI-Q Supercomputer for Quantum Research - NVIDIA Newsroom,2024-03-18,81,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.9154289364814758
NVIDIA Blog,NVIDIA and Siemens Bring Immersive Visualization and Generative AI to Industrial Design and Manufacturing - NVIDIA Blog,2024-03-18,119,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7494118809700012
NVIDIA Blog,NVIDIA Supercharges Autonomous System Development With Omniverse APIs - NVIDIA Blog,2024-03-18,83,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.88321453332901
Medtronic,Why NVIDIA is bullish on AI’s future in healthcare - Medtronic,2024-03-11,62,2024-03-11,86.38491984001777,88.75170831683343,84.12307354021831,85.73025512695312,678364000.0,True,neutral,0.881489634513855
NVIDIA Developer,Boost Multi-Omics Analysis with GPU-Acceleration and Generative AI | NVIDIA Technical Blog - NVIDIA Developer,2024-03-19,109,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,neutral,0.7535144686698914
NVIDIA Blog,NVIDIA Celebrates Americas Partners Driving AI-Powered Transformation - NVIDIA Blog,2024-03-19,83,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,positive,0.6983544230461121
NVIDIA Blog,New NVIDIA Storage Partner Validation Program Streamlines Enterprise AI Deployments - NVIDIA Blog,2024-03-18,97,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7710638642311096
IBM Newsroom,IBM to drive enterprise-ready AI adoption at scale in collaboration with NVIDIA - IBM Newsroom,2024-03-18,94,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7291235327720642
NVIDIA Developer,Developing Production-Ready AI Sensor Processing Applications with NVIDIA Holoscan 1.0 - NVIDIA Developer,2024-03-20,105,2024-03-20,89.75120872764549,90.36390274155224,88.17801382637771,90.32592010498048,479063000.0,True,neutral,0.7873677611351013
NVIDIA Blog,Eco-System Upgrade: AI Plants a Digital Forest at NVIDIA GTC - NVIDIA Blog,2024-03-11,74,2024-03-11,86.38491984001777,88.75170831683343,84.12307354021831,85.73025512695312,678364000.0,True,positive,0.5481212139129639
NVIDIA Blog,"NVIDIA, Huang Win Top Honors in Innovation, Engineering - NVIDIA Blog",2024-03-19,69,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,positive,0.8366707563400269
NVIDIA Blog,Safe and Found: NVIDIA Generative AI Microservices Help Enterprises Detect and Address Software Security Issues in Seconds - NVIDIA Blog,2024-03-18,136,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8459622263908386
NVIDIA Blog,Instant Latte: NVIDIA Gen AI Research Brews 3D Shapes in Under a Second - NVIDIA Blog,2024-03-21,85,2024-03-21,92.25293104894116,92.60075314567852,90.35889320815411,91.38836669921876,480372000.0,True,neutral,0.9248747825622559
NVIDIA Blog,"Bria Builds Responsible Generative AI for Enterprises Using NVIDIA NeMo, NVIDIA AI Foundry - NVIDIA Blog",2024-03-06,104,2024-03-06,87.97712182383515,89.67824984643924,86.9856232402923,88.65476989746094,582520000.0,True,neutral,0.8741374015808105
NVIDIA Blog,AI Getting Green Light: City of Raleigh Taps NVIDIA Metropolis to Improve Traffic - NVIDIA Blog,2024-03-11,95,2024-03-11,86.38491984001777,88.75170831683343,84.12307354021831,85.73025512695312,678364000.0,True,positive,0.849002480506897
NVIDIA Developer,Streamline Evaluation of LLMs for Accuracy with NVIDIA NeMo Evaluator - NVIDIA Developer,2024-03-27,88,2024-03-27,93.06451960589088,93.19245268869888,89.07755527294492,90.2039794921875,586067000.0,True,neutral,0.847212553024292
NVIDIA Blog,"NVIDIA Edify Unlocks 3D Generative AI, New Image Controls for Visual Content Providers - NVIDIA Blog",2024-03-18,100,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.5317507386207581
NVIDIA Blog,NVIDIA Hopper Leaps Ahead in Generative AI at MLPerf - NVIDIA Blog,2024-03-27,66,2024-03-27,93.06451960589088,93.19245268869888,89.07755527294492,90.2039794921875,586067000.0,True,positive,0.8370822668075562
CNBC,"Nvidia's latest AI chip will cost more than $30,000, CEO says - CNBC",2024-03-19,68,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,neutral,0.8927074074745178
Nvidia Investor Relations,NVIDIA Launches Blackwell-Powered DGX SuperPOD for Generative AI Supercomputing at Trillion-Parameter Scale - Nvidia Investor Relations,2024-03-18,135,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7867019772529602
Google Cloud,GKE can now automatically install NVIDIA GPU drivers - Google Cloud,2024-03-19,67,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,neutral,0.9131861329078674
the Adobe Blog,Adobe Partners with NVIDIA to Harness the Power of PDF Intelligence with Next-Gen LLMs - the Adobe Blog,2024-03-18,103,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.7029057145118713
Forrester,NVIDIA’s GTC 2024: A Leap Into GenAI - Forrester,2024-03-20,48,2024-03-20,89.75120872764549,90.36390274155224,88.17801382637771,90.32592010498048,479063000.0,True,neutral,0.7861378192901611
CNBC,Nvidia's AI ambitions in medicine and health care are becoming clear - CNBC,2024-03-24,75,,,,,,,False,neutral,0.8266957402229309
Lenovo StoryHub,Smarter AI for All: Lenovo Unveils Hybrid AI Solutions that Deliver the Power of Tailored Generative AI to Every Enterprise and Cloud in Collaboration with NVIDIA - Lenovo StoryHub,2024-03-18,180,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.6416825652122498
Google Cloud,GKE and NVIDIA NeMo framework to train generative AI models - Google Cloud,2024-03-19,74,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,neutral,0.8650976419448853
NVIDIA Blog,BNY First Global Bank to Deploy AI Supercomputer Powered by NVIDIA DGX SuperPOD With DGX H100 - NVIDIA Blog,2024-03-18,107,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.5323920249938965
Pharmaceutical Technology,NVIDIA doubles down on AI in healthcare with drug discovery deals - Pharmaceutical Technology,2024-03-19,93,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,negative,0.8116840720176697
NVIDIA Developer,Record-Breaking NVIDIA cuOpt Algorithms Deliver Route Optimization Solutions 100x Faster - NVIDIA Developer,2024-03-20,107,2024-03-20,89.75120872764549,90.36390274155224,88.17801382637771,90.32592010498048,479063000.0,True,positive,0.6267454028129578
NVIDIA Developer,Calculating Video Quality Using NVIDIA GPUs and VMAF-CUDA | NVIDIA Technical Blog - NVIDIA Developer,2024-03-12,100,2024-03-12,88.00410652239347,91.91310774958504,86.10607276758905,91.86613464355467,668075000.0,True,neutral,0.9472816586494446
marketplace.org,What you need to know about Nvidia and the AI chip arms race - marketplace.org,2024-03-08,78,2024-03-08,95.0894880665572,97.35033567284756,86.46188588221935,87.48336791992188,1142269000.0,True,neutral,0.9352647066116333
NVIDIA Developer,An Introduction to Quantum Accelerated Supercomputing | NVIDIA Technical Blog - NVIDIA Developer,2024-03-13,96,2024-03-13,91.00856657140832,91.45733510152752,88.38989990202793,90.8416519165039,635713000.0,True,neutral,0.9250361323356628
NVIDIA Blog,NVIDIA Maxine Developer Platform to Transform $10 Billion Video Conferencing Industry - NVIDIA Blog,2024-03-18,99,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.6659850478172302
NVIDIA Blog,"NVIDIA Brings Generative AI for Digital Humans, New RTX Technologies and More DLSS 3.5 Games to GDC - NVIDIA Blog",2024-03-18,113,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.544684648513794
NVIDIA Developer,Work Graphs in Direct3D 12: A Case Study of Deferred Shading | NVIDIA Technical Blog - NVIDIA Developer,2024-03-11,103,2024-03-11,86.38491984001777,88.75170831683343,84.12307354021831,85.73025512695312,678364000.0,True,neutral,0.9258134961128235
Applied Digital Corporation (APLD),Applied Digital Among First Cloud Service Providers to Use New NVIDIA Blackwell Platform - Applied Digital Corporation (APLD),2024-03-19,125,2024-03-19,86.65578707702176,90.49782872213696,84.96665402343716,89.3524169921875,672171000.0,True,neutral,0.5525029301643372
Synopsys,"Synopsys Showcases EDA Performance and Next-Gen Capabilities with NVIDIA Accelerated Computing, Generative AI and Omniverse - Synopsys",2024-03-18,134,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7402241826057434
NVIDIA Blog,"‘You Transformed the World,’ NVIDIA CEO Tells Researchers Behind Landmark AI Paper - NVIDIA Blog",2024-03-21,96,2024-03-21,92.25293104894116,92.60075314567852,90.35889320815411,91.38836669921876,480372000.0,True,neutral,0.6733386516571045
NVIDIA,"DLSS 3.5 and Full Ray Tracing Coming To Black Myth: Wukong, NARAKA: BLADEPOINT and Portal with RTX; Star Wars™ Outlaws Launching With DLSS 3 and Ray Tracing - NVIDIA",2024-03-14,165,2024-03-14,89.53133294615684,90.59978816413152,86.55584575722656,87.89916229248047,602318000.0,True,neutral,0.8988349437713623
Reuters,Exclusive: Behind the plot to break Nvidia's grip on AI by targeting software - Reuters,2024-03-25,87,2024-03-25,93.89309629655143,96.71665262612368,93.46231633076846,94.95355224609376,552136000.0,True,neutral,0.8919578194618225
CNBC,Nvidia CEO Jensen Huang announces new AI chips: 'We need bigger GPUs' - CNBC,2024-03-18,76,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.772284984588623
aboutamazon.com,AWS and NVIDIA extend their collaboration to advance generative AI - aboutamazon.com,2024-03-18,84,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.8626998066902161
NVIDIA Blog,All Aboard: NVIDIA Scores 23 World Records for Route Optimization - NVIDIA Blog,2024-03-18,79,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.5270421504974365
NVIDIA Developer,Accelerating the Future of Wireless Communication with the NVIDIA 6G Developer Program - NVIDIA Developer,2024-03-20,105,2024-03-20,89.75120872764549,90.36390274155224,88.17801382637771,90.32592010498048,479063000.0,True,neutral,0.5619789958000183
Supermicro,"Supermicro Launches Three NVIDIA-Based, Full-Stack, Ready-to-Deploy Generative AI SuperClusters That Scale from Enterprise to Large LLM Infrastructures - Supermicro",2024-03-18,164,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7560716867446899
Siemens,Siemens and NVIDIA expand collaboration on generative AI for immersive real-time visualization - Siemens,2024-03-18,104,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.9002900123596191
NVIDIA Developer,Efficient CUDA Debugging: Using NVIDIA Compute Sanitizer with NVIDIA Tools Extension and Creating Custom Tools - NVIDIA Developer,2024-03-27,129,2024-03-27,93.06451960589088,93.19245268869888,89.07755527294492,90.2039794921875,586067000.0,True,neutral,0.8211560845375061
SiliconANGLE,"Nvidia, Broadcom and the expanding breadth of AI momentum - SiliconANGLE",2024-03-23,72,,,,,,,False,positive,0.8032935261726379
DataRobot,DataRobot to Accelerate Enterprise-Ready AI Solutions with NVIDIA - DataRobot,2024-03-18,77,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,positive,0.7558469772338867
NVIDIA Blog,Food for Thought: Manikandan Chandrasekaran on Choosing a Career in Chip-Making - NVIDIA Blog,2024-03-26,93,2024-03-26,95.8021249691622,96.32585986372575,92.4548335490284,92.51380157470705,513648000.0,True,neutral,0.9185068011283875
